merchant_id,merchant_name,medium,purchase_date,category,status,description
$2a$04$ffNRDXWUMrkO9KqnL5TE7uj.Unw8BuLPN0P8w8te32mzqmjkisFW6,Viva,balance,09-07-2023,food,pending,Fix San
$2a$04$tVk7RH15ViRHkHhUrUTOiOYYswUPDTJrcR7WuwSV8KtuDetOWa7QW,Blogtag,balance,10-12-2023,entertainment,pending,Tampflex
$2a$04$9PdR67/dNWKD8NPO4BLbs..FYLSDM1a2iGvghY98epZUjXhgaF5NW,Oyoloo,rewards,03-12-2023,food,pending,Otcom
$2a$04$uRiPy5MXO6WcrtF0O4f7fedRA0CAuGuB4kMWsyq2Upk4681zLYzBG,Devcast,rewards,10-03-2024,shopping,pending,Biodex
$2a$04$lsc8EweAaABjvTEzk7BccuWIACDk5z9eHQKptNbo3w88wMAKx8WKC,Trunyx,balance,23-06-2023,shopping,pending,Temp
$2a$04$1QrmP3qd0JjXz5bFxfzyKue/2i9KZTDIG0hkXHKTmo9HLJT.A9kMe,Avavee,balance,10-07-2023,entertainment,pending,Trippledex
$2a$04$LJ/hSyJ8uNeGg.I4GcgYjeAE9XPV0hfhMWekJ4Zxlzj44uvKjAWTq,Flashdog,balance,29-08-2023,shopping,pending,Stringtough
$2a$04$lFXkBBBlETb0A7nMgJcSfeExvygB7Ak90Kqj6oYQx2Wz40SJFW6r.,Rhycero,balance,05-12-2023,shopping,pending,Biodex
$2a$04$9.Cdz3RsmX8IHVzMa3cJi.ShFqie2ST.WD9eulAfcfMsnF3ahSDL6,Skinte,balance,25-03-2024,food,pending,Stim
$2a$04$5ls/hLyjZO.u/lXReou65OOs4ALMeNBsSw3OfSvDmOWAOR18//OTi,Jayo,balance,16-07-2023,entertainment,pending,Konklux
$2a$04$hmeJkdL121d56ImzA1AlJOHy8mKWOP0tLQ8D6aBObghmtbbY5qb5.,Mudo,balance,15-11-2023,entertainment,pending,Subin
$2a$04$KPUE0amvOGTZIFsAQFU7GOiPh.4l6LiaWclMlVnI9LdL7rGgYKIq.,Photojam,balance,17-07-2023,food,cancelled,Voltsillam
$2a$04$XYBHvGVA.AKQGA96cIJb9ujVoXogPYea62N7wcx4oWxCNpTyyeIUW,Rhyzio,balance,24-10-2023,food,pending,Wrapsafe
$2a$04$5HgoNMavMktAKu8pjonRR.ny6SwYLCT0hDY0xG5vYw7lcR5Z2eWF2,Twitterwire,balance,22-04-2023,food,completed,Y-find
$2a$04$tzIoM0Bf48pbcVLtTetsCOroZFxcf3TjuLo89TypsNc/t7280ipoC,Cogibox,balance,31-07-2023,food,pending,Viva
$2a$04$qCwHGTpUsBQR9TXjXfxteOjS5PTxAl7yLLj30nuK.iK9NuaSCTBhS,Chatterpoint,balance,03-07-2023,food,pending,Bigtax
$2a$04$NVGqCsbJ/dzllNZU9GmhBeAv19Ka17kPHvmbwrdmX48YioLMK198u,Dynabox,rewards,23-01-2024,entertainment,pending,Holdlamis
$2a$04$0gYLSdP0J4u6MOsOu8IniOF7HlJj0Yi9SE5u7Sz4pIzvLwSYnndXO,Aibox,balance,15-11-2023,food,pending,Tres-Zap
$2a$04$mgG2pyOsWw3EjvjOMQ7oluSUziuit/QUvrkhSPdIEHMHT7l6fjQDC,Feednation,balance,04-05-2023,food,pending,Bitwolf
$2a$04$vvGCSMDNzRHJia7ntKlrVOaRftX9anTLIDh3sE65jU87JLnOnZENi,Cogibox,balance,24-09-2023,food,cancelled,Zoolab
$2a$04$KS4yjxfRGPN8Sq.NXyPVX.F.NH8DJi6E8zdrBfbmsdfhzbc4xer0e,Zooxo,balance,20-10-2023,entertainment,cancelled,Job
$2a$04$mtg6Ve.422kbyVFxGXi5y.x2dyFBZmnpXBygKVULp0xl0LZCmBETS,Yotz,balance,02-09-2023,food,pending,Home Ing
$2a$04$qEH4KjkJX9LoJkEsrPmb8eLIfbrFU8op7/cKrHQTXNVPJWWpTv5Aq,Eare,balance,20-07-2023,entertainment,pending,Konklux
$2a$04$GM9BjUdrpTbCcXNFpuhAe.cqSxQJQZnE60gLC8mSn0SIERg8vmiI6,Meeveo,balance,31-07-2023,food,pending,Toughjoyfax
$2a$04$uJfKsFzL2X8vajIVoBXxIu9Mi8.c63fIXfVN9masCy07dy4WR9Kd6,Voonix,balance,20-07-2023,healthcare,pending,Rank
$2a$04$bzY3ce1LSSbqpgMKeRTw.uHRHk0Gdvh0dDpmU1yClKzc0QO2fowru,Yodo,balance,12-03-2024,healthcare,cancelled,Tresom
$2a$04$BfhEDtA0Z1bpIkxfpvIa5OeUnw7q/1soPm6kjRDmZOALo4/gWupuC,Photospace,balance,25-09-2023,food,cancelled,Latlux
$2a$04$ZJ9LGVnZna4uG6qDRGOs2uM.dM1JpUGNHFsj8IA41d1MT.WVfyBu6,Leenti,balance,29-12-2023,shopping,pending,Fix San
$2a$04$kecNSWq2j3sXRjT4YKSGMueTOpW3V9Id2mMN/8.sbshrd/OaUr9yK,Browsezoom,balance,03-10-2023,food,pending,Cardguard
$2a$04$QYUnLlfb1yUp2cy9eL7zS.g/XWTTZg/Q7NtArSoGLvs5JRDysO9jC,Jabbersphere,balance,06-08-2023,food,pending,Y-find
$2a$04$2bJ7ZmdYK.37.i1S/JQTDuKs59WCCLisaTfpw0viCmvMC45IBdFMG,Kanoodle,balance,25-10-2023,entertainment,pending,Wrapsafe
$2a$04$R3qNBnTH8R/seG3vnhN2r.MGd98iHbiOC6SMevyhkKAD3Qm60lkna,Trupe,balance,04-05-2023,food,cancelled,Greenlam
$2a$04$azpzqvJNrJBWT5v9ULnvY.450fchomp63s4PzHmHHEkpttelob2SC,Youfeed,balance,23-08-2023,food,pending,Tempsoft
$2a$04$i6JZgElyZHu0PeIUkQfoXem6/R.EkxYu87E/CevN4tJ5RkNMXg6my,Topdrive,balance,24-03-2024,entertainment,pending,Sub-Ex
$2a$04$VriNrZlKM6iLrkU1iN4x9OTRqNNLR9FLxozuXEwpO3.YsOYk.9qlu,Babblestorm,balance,01-02-2024,food,pending,Ronstring
$2a$04$wcjj7YxO5x0QEJrlTxxh4eTUQYwQJPeyUwjty.zDW1RcdJapDyOoq,Quaxo,balance,22-04-2023,food,completed,Overhold
$2a$04$boVyVc8yGAe7oSjSnvqi0eTo/LOomhPTcBT6ruz.QUyJewN0dl.Lu,Realmix,balance,11-09-2023,healthcare,pending,Redhold
$2a$04$dp..XqkUxKK4x4YI197E8uPookn/e4p4P8InaMPw7vuEsCUw1WfXm,Twinder,balance,19-12-2023,food,pending,Prodder
$2a$04$68dV6yQWhy4QqQPsq/4YsO37rva6kNMHgJW3GEdWHNIDLK0K0ccie,Gabcube,balance,30-04-2023,shopping,cancelled,Prodder
$2a$04$KklEXN4ILRxmha5Po7NNzeYe3ptX2kLfhswkeS.7u0SYMv/5ua7fq,Kamba,rewards,29-06-2023,shopping,pending,Transcof
$2a$04$jadyqcsKufk67.pvb36ZH.WR6VrAP136xQwhDlJHWe0KgtNll.PNq,Shufflester,balance,20-07-2023,shopping,pending,Lotlux
$2a$04$3hYsNgsXTlXfywYQkob1AOXh.rGqDHGJVZR7V2Je3E4BlAIpmqpqS,Topiclounge,rewards,12-03-2024,food,pending,Sonair
$2a$04$S9myEKgXgwtmUWRSxNKH9OZiXWoKxy1SauVXewknrSuUXHFpHXjpK,Ainyx,balance,18-05-2023,entertainment,pending,Transcof
$2a$04$yRtpRfWPV5Gp1NcF9Hi8wORMu7A6rvaN64.rA8tuXbq59UfsYXouW,Mymm,balance,07-02-2024,food,pending,Duobam
$2a$04$gU6W1/oJZjcyth.BVD9ewuaaI.l0gAl2KleBtzQ3kqocDWnxUARVa,Zoozzy,balance,20-11-2023,healthcare,pending,Tampflex
$2a$04$qh8/LDYJbDCf0mXE/YP/deAnLghPQxex0qQzGS6.vMy9IOXSUc2jG,Skyba,balance,22-02-2024,entertainment,pending,Konklab
$2a$04$5jC3f4ZinBiXQYLOFmQlle2SGkVeNeUCQaPk/QIk2w/1KNXgT28vG,Bubbletube,balance,21-07-2023,food,pending,Subin
$2a$04$LEzWZUaTIEhh6srXd0KUWOQdD1YbRHUJ9/ZQuGipiiBcuwG6X2ZbO,Snaptags,balance,24-09-2023,food,pending,Job
$2a$04$gmj2985ycGqeTrf2oaiGd.I03SWfdd.bv3G14v8If9anpLfc0kPFy,Aimbu,balance,14-01-2024,healthcare,pending,Flexidy
$2a$04$98deb9nMf64ubXNXRodWXO6366qnOrmzpLoJAbz7nWMOce6Xbij8S,Gabspot,balance,09-01-2024,shopping,pending,Cardguard
$2a$04$5VPUPs8vudXHnqeyGPDKBeEevqKRYm8bK8.AZJNxYzpdqZi.4cG0m,Jayo,balance,03-02-2024,shopping,pending,Overhold
$2a$04$qGeKQuH4iR.fDvxaMjTGd.d3TrzgjEBG9.YzgiDe4I27NIncQAbaa,Zoomdog,balance,26-05-2023,food,pending,Latlux
$2a$04$JoVQmPJMY4uc9N.n7gr9iOXIr0syEsrCF1o7YZfPiLT41Sgy4fbOi,Abatz,balance,25-06-2023,food,cancelled,Mat Lam Tam
$2a$04$SoP.Q4ycglh6n2eWLKHmM.Ko/FyHTj5xo8XX9sBaXFE5O9eer0say,Yakidoo,balance,21-02-2024,healthcare,pending,Viva
$2a$04$784JSpkT7aqlnEBY/eVGlOzKYkFPGnJ319tgL7m2PyO6qRSftP8Qa,Feednation,balance,19-03-2024,food,pending,Home Ing
$2a$04$3vJr/VzpI.8oDtQjEqh4a.MClEvdIGt5zInzV3l3XzUEvlMLCRfiW,Roodel,balance,10-11-2023,food,pending,Stringtough
$2a$04$dFTXEdzdmjWIkeH8AEMV1eET3CpTOHDHpdutp0GkG5NSW1xW6CyCq,Abata,balance,12-09-2023,shopping,pending,Voltsillam
$2a$04$aCfDati43H.LNAI/UZN46ue.djItTFZFpH/lK6jUXqQtBKVVMgoyO,Thoughtsphere,balance,16-10-2023,food,pending,Overhold
$2a$04$JGICNLleAA2dKiND8eTNMemvxdcTjJ9GcIlszLJ0F0SGHnx0VBbz6,Tagcat,balance,28-10-2023,healthcare,cancelled,Duobam
$2a$04$eB0SRpEcMr4z92yOt/VnOuOplQb30GYnSlR38XRtgQxbDBxOJTdf6,Twiyo,balance,02-08-2023,entertainment,completed,Trippledex
$2a$04$0U9qRVV3Nxn9BKpu/Z.9h.GPiNJOx.BH2mozPRWR9RtRr76ZR9jOu,Brainverse,balance,06-10-2023,entertainment,pending,Cardguard
$2a$04$yjsZ.mj6nyyvu40X7rofqejl7LlFXJdxQmG7svP1e7kLVuPycnDqW,Tavu,rewards,21-11-2023,food,pending,Cardify
$2a$04$sFi2XXdAlpv8At/ukEsxWeBwiTv8AMvhzYdbskTHFYWM8G/qAuXhi,Skidoo,balance,02-05-2023,shopping,pending,Mat Lam Tam
$2a$04$0NYkV8lr95z86mrn6T8Esu9tlaDQIUrlaOXEn6nzYS55VKpFZe6Ie,Eimbee,balance,20-10-2023,shopping,pending,Asoka
$2a$04$WxSBCCWaoQH7/ZWdrpBNLOT/zlcBmG3NYCcdtjkltr.cK5ZRanPMS,Devcast,balance,14-03-2024,healthcare,pending,Fixflex
$2a$04$qoyXzPja3hYMN2KN9JxPQ.MvwMwgX4BNQCtx3NTw1T8OwJcEYjsIm,Gigabox,balance,02-04-2024,food,pending,Konklab
$2a$04$lhiQCA8W3JTS44tp7hOzWONRCgOSw14FPqYRrwg9Ym5Yv8uTSiFey,Brainlounge,balance,28-03-2024,entertainment,pending,Pannier
$2a$04$lB2fmpD6E5asnSOU6Nzdi.zDioZrQx2jmPvDvy1lo9UrHuIb0FWMC,Nlounge,balance,20-01-2024,healthcare,pending,Fix San
$2a$04$6Sf4AetS2JuAWUxE3wEk6eVkbukx79ZQFms1YXPdc2Y9srWjyKqai,Dynazzy,balance,27-01-2024,food,pending,Bytecard
$2a$04$MvuwR/uIDQl46ZIRFZ1NFuISH64S02Vo4G0T7fOgLTCnVpIx9G9u6,Digitube,balance,29-04-2023,food,pending,Latlux
$2a$04$XTVc4V6ltCmCTGMCk88od.MBmyHnfMKglBGSzgv2EuGSzTZXTwfbK,Brightbean,balance,05-03-2024,food,pending,Konklux
$2a$04$ibfTqk7iOKsxF1wztuZlDOtKa2n2.bIbzbH6kRTLIoNn9Kaj7t1xy,Npath,balance,06-01-2024,entertainment,pending,Treeflex
$2a$04$0tShZPvUUWXldALK9PLrt.Yr7AOEtQ2SYf2pOATKpMPqv7JZAmBGK,Centimia,balance,25-08-2023,entertainment,pending,Temp
$2a$04$3k9MQhnGtkY24CyHR/e3IurfcVf3FychMJnkIVGmc2YtpoHRlWbgm,Skipstorm,rewards,21-10-2023,healthcare,pending,Cardify
$2a$04$3c2WPygMyuRaWorFeoPFbucLkWmHosxYNDzXpXMJQuNCWGX/vIAzC,Meezzy,balance,16-11-2023,food,pending,Rank
$2a$04$5cAUQoNEigseRtmQCk8jz.cxKPlTzawFgJ.uYUQ2QpUcBeYUqMh5O,Edgetag,balance,05-08-2023,shopping,pending,Veribet
$2a$04$LJNW7YFNcJooJgXTBgrl..vrp00I.c74Ds5Z.U0DVpZjNEhkPhcE6,Twitterbridge,rewards,28-03-2024,shopping,pending,Zathin
$2a$04$Pm5MQNynrzPh7XCZaPPTFeRHkDQ8kmu0qcKYGvzN453BT0kCPc3R2,Linklinks,balance,25-09-2023,shopping,pending,Domainer
$2a$04$guYZYXUqb2m53RG24nlWWeqXvTtadHQxsJx6PMpD.I13r1agwfj46,Agimba,balance,17-01-2024,healthcare,pending,Vagram
$2a$04$clzPSo0YWkgDtf1SOUe8kef4s700n93cdlBzNjU.DpQjs/IrNFFte,Oyonder,balance,09-11-2023,shopping,pending,Bigtax
$2a$04$Q1uQTZRR/7SAnHQrWaKT0.aJbBQAZidcZYoQI3iG4Muu60MIdXLkK,Voonte,balance,19-03-2024,shopping,pending,Quo Lux
$2a$04$CNE9CYl.i4BGk6477v4Nb.sxL404VkZRpCpJfJxzU/aW6l2ACEWmW,Bluezoom,balance,29-12-2023,shopping,pending,Zontrax
$2a$04$m8f19t3xwnAuvhTbJa1GoOvrAgkqkNsTZP4kOCmqTB/raWnBXnDEq,Chatterpoint,balance,15-12-2023,healthcare,pending,Redhold
$2a$04$oaU9LkOKN.AmJxHOCociKOTa6HlSGlhby7d1h3YLJpZCEgxTBcmOa,Trilith,balance,29-06-2023,food,pending,Zamit
$2a$04$1u5NZB.GYO0vcYVdayOzN.miBEYE049e5cto1SgLaKCzwbWbX8ntm,Topicware,balance,31-03-2024,entertainment,pending,Job
$2a$04$b1rC6qVPdcIkrGfjFX8HOuVcI7k2Z3eywscjwvnUuiobWCdyN4fhy,Youspan,balance,25-08-2023,entertainment,pending,Lotlux
$2a$04$gg2H24Ny3Y8OTO5/BI94rOlztrpRZ1A4Y0DbBX8n31gKLR7ZfvYFO,Gigazoom,balance,27-07-2023,food,cancelled,Sub-Ex
$2a$04$r/76I1pvutypJsiCWWMay.YJzelUs8f5aH8Dq2SWa1LdwbahCj32S,Yombu,balance,04-09-2023,food,pending,Transcof
$2a$04$6HbCLzzxSIw4gq7bLQTNdub8g8hp9AxkLCL2F/lkzVVnMS8ILZ1CC,Lazzy,balance,04-03-2024,healthcare,pending,Toughjoyfax
$2a$04$XmFIVEfASl9WVsByu3G5Qe.qCjqUPeMYxCL86mqgkKe7WUPrgsbtK,Wikibox,balance,27-12-2023,shopping,cancelled,Namfix
$2a$04$9JfwU9aswWw.NJLOQYEpoupE3DWqsiLvibvZnBlkN7CIfOe3LBrTG,Flipopia,balance,29-04-2023,food,completed,Lotlux
$2a$04$Av7esobQ4KS8cDhFqJulk.lYcol.iqeev3iJMtiE3R.vW3Ewh12Zm,Devify,balance,21-04-2023,food,cancelled,Duobam
$2a$04$QNUsX67ZJq6Vaj9XhzhiBODjKW3rh3p8tG3G4Ep9h0Z/pfmTma102,Edgeblab,balance,25-01-2024,healthcare,pending,Sonsing
$2a$04$uLWySEcPuHaXUOnk8/56o.aWFU2Hw8UjrOs2VYyAX8FA4v6QtRyx6,Zoombox,balance,25-01-2024,food,pending,Aerified
$2a$04$prD7qy/G8d1szWDLg2MTtueeA8Pp3hRE6xrvLCsj50QV6UT3Y.Tw2,Jaxworks,balance,23-01-2024,entertainment,pending,Prodder
$2a$04$qpcsR2mnSIUhzuwSNg2eD.N//qraWdSCvYJJyTG86NFEPuDn14yai,Wordpedia,balance,24-02-2024,entertainment,pending,Solarbreeze
$2a$04$qkzTyDV2u2obaNK4jjrP3OzfzUkUIsrdYOphEMpxPHyK4XY54kg1a,Kaymbo,balance,15-06-2023,healthcare,pending,Treeflex
$2a$04$mygoY7OnzkOEpgHuvfuL3uNFJ8ma7ARx1tExkP8ygg9ljZGXtVlz.,Voonyx,balance,28-01-2024,entertainment,completed,Y-Solowarm
$2a$04$A9KW8u2Yn2tyss.Pe4qGCeYM7VEShWwIgjHjIXr8jRHeVWGVRnJ6a,Miboo,balance,21-09-2023,food,pending,Lotlux
$2a$04$hkKHR8COkKnrHM46eP3zsefqKT.18oT3d2w079sV7P8Y4JqwmlLBK,Rooxo,balance,22-08-2023,healthcare,pending,Tampflex
$2a$04$rHdQSdm.d5jOtznto4Yd2eXTwl9m6rTEzn9FJpb5I03TWS49Ky78S,Skalith,rewards,11-04-2024,food,pending,Zaam-Dox
$2a$04$QRChFWWiPTGXBsG4KaE1petl6DTsVyWVFMsKJL.8iUffhxgOET.lG,Quimm,balance,16-01-2024,food,pending,Rank
$2a$04$mUo.0dyF5MWRQne2GubuQ.I5ailv3DnowDhS2N7Rs8B3dNk8TN3Ui,Skiba,balance,27-08-2023,shopping,pending,Prodder
$2a$04$409l.32dq/b4jE6lbHTXkuF4R.TQiYGyfZ2VUBSJwSf7z0NRkFdZW,Tekfly,rewards,18-01-2024,healthcare,pending,Otcom
$2a$04$xjv58CHuj8WN.CpP02.SOOhrtwTYrBSNsvalhKj.dUmnBc.UO9LVK,Jayo,balance,26-01-2024,shopping,pending,Tempsoft
$2a$04$JaWUiNtcA8O7t05byvNKwO5S4Tg5Oifwi1dehqgcGfhtslbDRPJK6,Demimbu,balance,24-11-2023,shopping,pending,Solarbreeze
$2a$04$XJFY733QJns0bgwx.dy0WOPoogngWv91ydcGKK4rPVqrVjQvJTQsy,Einti,balance,31-08-2023,food,pending,Wrapsafe
$2a$04$et7S0jRULM4LKjY7w67Lme22xjoT1vht21p15pdI3DrajTVpbr5gS,Shuffledrive,balance,04-06-2023,entertainment,pending,Stringtough
$2a$04$g6S8JL6w4szD66VE3L/IxuKGwoSQtB4SdiGY8a9dUQL0TebL2dzD.,Thoughtbridge,balance,10-03-2024,healthcare,pending,Asoka
$2a$04$OD.h3OVAse8iC2L8sKEqJe.rckon9seF6.uZ67jfvUee4R1U/HyKG,Dabjam,balance,31-10-2023,food,pending,Konklab
$2a$04$6G/1H4Oh04JfRvkXc5WrkeA2A4W7c2.4CQdE8lo824QjqV0Ld3MYO,Realfire,rewards,16-03-2024,food,pending,Pannier
$2a$04$UZXBdxfv5rYHkoCBnY1DMOTaoYf4IGxQqusfZQt4v0CWzq7T9P8K2,Twitternation,balance,07-06-2023,shopping,cancelled,Fixflex
$2a$04$ibsjzcZGdqlJiV0IYNJFOu4TvsDqQvunavYm0iiPGeCoqp/tjG27G,Leenti,balance,09-03-2024,healthcare,pending,Toughjoyfax
$2a$04$VecZHpcBTz9rWiqC0UmoFOsgk/iXYqfgCoaz.SWcQ9tpkufANvJVK,Gabtune,balance,29-09-2023,shopping,pending,Hatity
$2a$04$psgxO2q7BpAgSJj6dtkZZOybok6xf6Jg5VWxuzQXHz12oXjbT.EOK,Mymm,balance,01-07-2023,healthcare,pending,Alpha
$2a$04$Eghc9pW0ILGi1QuDNlRB6O7IN3JMaBD31/dN4/ekOYjfjy4hx7MpW,Cogilith,balance,21-02-2024,food,pending,Y-Solowarm
$2a$04$GT0PGNIBqijUUx7USMXFVOPIhfcrNg5fKfHFFptZaUMZhvSlqG2lS,Thoughtstorm,balance,10-03-2024,healthcare,pending,Quo Lux
$2a$04$mAyaf.jrX550.9YiMcoO4.kBfSePUCOWmnk35zeX/0RATkZfCJfgu,Avaveo,balance,22-10-2023,food,pending,Transcof
$2a$04$gR9ZP5MybagMkuzil./YD.9SmP5ax4SOGXltqTRx1hRfKGzZ7Uc6e,Agimba,rewards,03-02-2024,food,pending,Flexidy
$2a$04$eZDGqB2ma2sa6FB7dgKwxe0XlxyJdLBrBScnS5j41JbwcqVntnu9e,Avamba,balance,20-12-2023,shopping,pending,Zamit
$2a$04$o/P0KWgnqoHezwaSqhmateRR3BeIuaDosuCkMr.W0/BB3MW1DV5xq,Zoombeat,balance,25-07-2023,healthcare,pending,Duobam
$2a$04$sGkAfPRBCEGyBr/kqRtzAOB5HbUCN90O7TIOseIpDIfMHmkwJiqAK,Cogibox,balance,31-03-2024,food,pending,Flowdesk
$2a$04$1SbeS4GHHFpzOux9uYzSHOR/DjpM5gEqU/dxtm05NnLumsa1N1B6S,Zazio,balance,22-02-2024,healthcare,pending,Greenlam
$2a$04$e7yQojWt9CGzMkJfKEAVheXfpy6n8lThact0Yc.Z6ywQZcWjZ4Fsm,Realfire,balance,16-08-2023,food,pending,Bitchip
$2a$04$xlv.nFCzdzu8wVlp3ZPvy.Kaq.a.3wfHW32JnvR.eGzHSEHu/0tKS,Ntags,balance,27-12-2023,healthcare,pending,Zontrax
$2a$04$rC41WLNhiZpju3sDNArPmehagZn2cqSF1yheqBcmvJDLuL5Enz54i,Plambee,balance,24-05-2023,entertainment,pending,Quo Lux
$2a$04$ugLQw1eFII.SM.1.SprMxOHD4R6N04CAIn3OBuNWlQ4VG3hftHcXG,Topicstorm,balance,04-02-2024,food,pending,Ronstring
$2a$04$ntORCXcH1S0JZZB7w4XPi.UAlILVf75j0llX88c4wMLyad4cz6wti,Topicblab,balance,14-06-2023,food,pending,Daltfresh
$2a$04$Wc7l4ctjUYhPgJqVtJx8l.sNzOLEOU3qbcbaseq.tQVUvBgUpBzui,Edgeify,rewards,01-11-2023,healthcare,pending,Toughjoyfax
$2a$04$g/haMfv20uu11tTeq7HF/.x417KRcZeaHIV2oU9v4mixfcWMiREAe,Devbug,balance,18-01-2024,food,cancelled,Konklux
$2a$04$851uWmslJoXZ2p0t2L43ZeCSVTk5CCiMJF4rsT6I1hn/ACn/Q8QPO,Zoombox,balance,22-01-2024,entertainment,pending,Vagram
$2a$04$BgPOO2HApPhz2Yb7116ao.mPfE8anULAM2P0l0URlNui3HMo9xluy,Dynazzy,rewards,16-08-2023,food,pending,Regrant
$2a$04$IM.1bVR5riG6UXNR3XzAQubJ7.aAFhHZB.Z3WPkggXaEySmWFO5zq,Mudo,balance,30-08-2023,food,pending,Vagram
$2a$04$I.35uWdzvF9BfTRl8YnyR.YAk8u8lFmTumGWc/c13NpsRbN7LUeNu,Jabberbean,balance,03-06-2023,entertainment,pending,Namfix
$2a$04$JshmREYxKoCLn6RqCuCypeqJCKGSxFN2k8Q5OqGpu.8rmoCr1m8S6,Babbleset,balance,22-02-2024,food,pending,Alpha
$2a$04$y1zQY2iWUegrcLg8j7P18.kQT2VhR8KOXYIxHGraKZHWxbFOHBdA.,Jabbercube,balance,28-10-2023,entertainment,pending,Stim
$2a$04$2K9RLug2hBzwm5jQNftTo.21hTKCjcB23UOMOM9NFslTKGsn32616,Brainsphere,balance,09-01-2024,entertainment,pending,Fixflex
$2a$04$5q4KmE80t8iHKataqm9rdeu1trXmB/PTcNES.ZI7A9G6Bm41k8Ya2,Realbridge,balance,27-03-2024,healthcare,pending,Daltfresh
$2a$04$.nrCXEaql2Glov1P1i6qCecRCFqxH6BpRMXVUyZHuUaumlrW68hgW,Chatterbridge,rewards,27-08-2023,entertainment,pending,Konklab
$2a$04$rTiJ8rfTmwtSAXJrFcwkq.KWvGtVPsW2aQ.BgZli0UZN2O9we6UtG,Muxo,balance,21-02-2024,food,pending,Cookley
$2a$04$YUWxZw0x6CjY5p6T7Xi8YevtoSsybchFhTeWO7zgB3gLoHbEqh0wO,Leenti,balance,27-07-2023,healthcare,cancelled,Treeflex
$2a$04$Dw96/IzjGkmtAZkhfTeA4eVs3dwF4V5Z3YlbhNRTbLza0I6SLXqi.,Zava,balance,28-09-2023,entertainment,pending,Alpha
$2a$04$4VKAVzwmfUrZeci4XBH2u.z3wbp7e4peWlbjFC6glaUA1JfNsMqgy,Youspan,balance,09-12-2023,healthcare,pending,Tampflex
$2a$04$jKtASU7wTC.bfz8s73r.ouU6kafDyZ2wYV1FC9UghdT5t7Ll3iNYq,Reallinks,balance,27-05-2023,food,pending,Keylex
$2a$04$Qcza3RNqgm1reXDz9QlquuVpa9JhSHyAXcHP/yVgtwRIfvisk74yq,Twimm,balance,24-07-2023,shopping,pending,Fintone
$2a$04$SQYtkSK7WSTZJ7xBdtca5OZ6YrhGPb0m0IW5DADg8idmVQ05MoxnK,Tazzy,balance,22-02-2024,shopping,pending,Hatity
$2a$04$L12xysN5EUNlebqlU/2feeLFjNK0dk9gpoKUom937kc.FRZIjERZW,Agivu,balance,09-12-2023,food,pending,Veribet
$2a$04$F8naQz0oV9G6FOWkPi7PAe/WvcN4qAT.RRtSCIUY5CzR92q.1.0ae,Pixoboo,balance,02-03-2024,entertainment,pending,Y-find
$2a$04$RDkG1ykriHXDYYn10WdRLuepsZlXq77WYtBjIcwBFTp5Ndj4rWfJe,Reallinks,balance,28-12-2023,food,cancelled,Greenlam
$2a$04$xuGPgZGqel3ciqrXl15haeXcSCG05ZWPfRuGCZmcLHa.lNjeKLt/e,Mymm,balance,04-05-2023,healthcare,pending,Veribet
$2a$04$wRp0GuSGBBS4gUiBcnmV2egT9ZJPH7Hd1utezOVGcSYyce5GtK.uO,Wikizz,balance,03-12-2023,shopping,cancelled,Trippledex
$2a$04$RVXj5gzC1FpDil.ZB3iRee.NcRmX2EcC4GfKienRnRt0wYQIx8iUy,Npath,balance,05-09-2023,food,pending,Kanlam
$2a$04$rWclcvWOXsbDJ2Bmk6SnYOclWx8/RcY37DZwbhN/TV.PObUe6hBky,Meevee,balance,09-02-2024,entertainment,pending,Regrant
$2a$04$0HDq52htE9Nx97zuYqQW1OJlmda8z7UOdOgJvdbv10Mzty9StMj3y,Flashpoint,balance,01-07-2023,food,pending,Latlux
$2a$04$w58juKNY8VfNuiGc/9t.LuLSi8Y78zzCvO4upme21/MJblaumJv/.,Eamia,balance,31-07-2023,entertainment,cancelled,Cookley
$2a$04$JN3sQ/olneky.qJ95c98IO9FHTomkG.GGsJGGy8X7QP5impHU2dXG,Zoombeat,balance,23-02-2024,food,pending,Alpha
$2a$04$KjYEanOIURY.h./FseDOJ.kAdXUVvc3ByX4uYBbn2WPtK4.37YRA6,Tekfly,balance,14-02-2024,food,pending,Matsoft
$2a$04$O4MDp2FSsdonwOMJpBMr4.w/TL06XjTfHD0BESDRP/O1FGLSE/rfK,Camimbo,balance,15-01-2024,food,pending,Fix San
$2a$04$hIZi67Rgdia5zIZPgx64b.pWGMhA4tBP8mBtqGKT2.dfMS0cR1CvS,Trilia,balance,21-12-2023,shopping,completed,Holdlamis
$2a$04$A.eED6Fkfzc1n3IW2XZrGehF.OSWFzY2pWnjcD1uvWCovbvDdSxX.,Skiptube,balance,29-05-2023,entertainment,pending,Asoka
$2a$04$QVyPf6ZSv93OkIKyyWGeC.mRA2EV1p98z/N2kswgYskpjmdBz5aHG,Photobug,balance,02-05-2023,shopping,pending,Kanlam
$2a$04$18cfnWBth9zcarY./YV46.JMpdnaALGfa17rS2jC5ivDn6sA/768m,Yambee,balance,29-02-2024,food,pending,Redhold
$2a$04$Xia3KS5Hue6dN.IMa3FkV./X..kDcJvLZx9DNYkvWr2.XaJ7CgFQO,Teklist,balance,04-03-2024,healthcare,pending,Ventosanzap
